carnegie mellon,527137688420642816,1414514393000,40.44324647,-79.94222749
carnegie mellon,527079382683484161,1414500492000,38.984186,-77.0947718
carnegie mellon,527056172239847424,1414494958000,25.31644664,51.43861958
carnegie mellon,527022301817352192,1414486883000,-34.92841097,138.60083464
carnegie mellon,526773640743100416,1414427597000,40.44353515,-79.94479116
carnegie mellon,526601280836612096,1414386503000,34.15468339,-118.36835218
carnegie mellon,526571441920438273,1414379389000,53.4944029,-113.4992671
carnegie mellon,526423727349981184,1414344171000,40.4418223,-79.938521
carnegie mellon,526221359073214464,1414295923000,40.4510847,-79.9507548
carnegie mellon,526024491181547520,1414248986000,40.44368099,-79.94031303
carnegie mellon,525753039802863616,1414184267000,40.44310068,-79.94564052
carnegie mellon,525440375562178562,1414109722000,27.95243451,-82.53476288
carnegie mellon,525043341428531201,1414015062000,40.44350768,-79.94218724
carnegie mellon,524943936884723713,1413991362000,25.31644664,51.43861958
carnegie mellon,524832135103152128,1413964706000,25.31644664,51.43861958
carnegie mellon,524789335162617856,1413954502000,45.55884391,-122.60176065
carnegie mellon,524781979062255617,1413952748000,51.7765107,19.4544773
carnegie mellon,524725463001092097,1413939273000,40.44331624,-79.94171993
carnegie mellon,524289502651506688,1413835332000,38.7969935,-76.9942105
carnegie mellon,527302129988300800,1414553599000,40.44377235,-79.94563009
carnegie mellon,527301512922660865,1414553452000,40.44350768,-79.94218724
carnegie mellon,527301133371314178,1414553361000,40.44350768,-79.94218724
